R_AMPEP7	0.0
R_AMPEP8	0.0
R_AMPEP9	0.0
R_AMPMS2	0.0
R_AMPN	0.0
R_AMPTASEAH	0.0
R_AMPTASEAL	0.0
R_AMPTASEAT	0.0
R_AMPTASEATRP	0.0
R_AMPTASECG	0.9596801195814609
R_AMPTASEGGLN	0.0
R_AMPTASEGGLU	0.0
R_AMPTASEGM	0.0
R_AMPTASEGS	0.0
R_AMPTASEHG	0.0
R_AMPTASEHH	0.0
R_AMPTASEPG	0.0
R_AMPt6	0.6680852017937199
R_AMPtex	0.0
R_ANDO1	0.0
R_ANDO2	0.0
R_ANHGMtex	-0.22610812324309532
R_ANHMK	0.0
R_ANPRT	0.002
R_ANS	0.002
R_ANS2	0.0
R_ANSN	0.0
R_ANTDR	0.0
R_AOBUTDs	0.001
R_AOXHEXCYCL	0.0
R_AOXSr	0.0
R_AP3S	0.0
R_AP4AH	0.0
R_AP4AS	0.0
R_APAT_1	0.0
R_APATi	0.0
R_APATr	0.0
R_APCt5	0.0
R_APCt6	0.0
R_APCtex	0.0
R_APCtpp	0.0
R_APDH	0.0
R_APENTAMAH2	0.0
R_APG3PAT120	0.0
R_APG3PAT141	0.0
R_APG3PAT161	0.0
R_APH120	0.0
R_APH141	0.0
R_APH161	0.0
R_APPAT	0.0
R_APPLDHr	2.2737367544323206e-13
R_APRAUR	0.0
R_APRTO2	0.0
R_APSR	0.0
R_APSR2	0.0
R_APTA1i	0.0
R_APTNAT	-2.2737367544323206e-13
R_ARABDI	0.0
R_ARABR	0.0
R_ARABRr	0.0
R_ARAB_Dt	0.0
R_ARAB_Lt	0.0
R_ARAI	0.0
R_ARAT	-0.0
R_ARApts	0.0
R_ARBT6Pt	0.0
R_ARBTpts	0.0
R_ARBTptspp	0.0
R_ARBTtex	0.0
R_ARB_Dabc	0.0
R_ARBabc	0.0
R_ARBabcpp	0.0
R_ARBt2r	0.0
R_ARBt2rpp	0.0
R_ARBt3ipp	0.0
R_ARBtex	0.0
R_ARD	0.0
R_ARD_1	0.0
R_ARGAGMt7pp	2.2737367544323206e-13
R_ARGDC	0.001
R_ARGDCpp	0.001
R_ARGDI	0.0
R_ARGDI_1	0.0
R_ARGDr	0.0
R_ARGKr	0.0
R_ARGN	0.0
R_ARGN_1	0.0
R_ARGORNt3	0.0
R_ARGORNt7	0.0
R_ARGORNt7pp	0.0
R_ARGPt6	0.0
R_ARGR	0.0
R_ARGSL	0.0
R_ARGSS	0.0
R_ARGSS2	0.0
R_ARGabc	0.44414050822099643
R_ARGabcpp	0.0
R_ARGt2pp	0.0
R_ARGt2r	0.0
R_ARGt3pp	0.001
R_ARGt5r	0.0
R_ARGtex	2.2737367544323206e-13
R_ARNO	0.0
R_AROAT	0.0
R_AROH	0.0
R_ARSR	0.0
R_ARUH	0.0
R_ASAD	-0.001
R_ASAD_1	0.0
R_ASCBPL	0.0
R_ASCBpts	0.0
R_ASCBptspp	0.0
R_ASCBtex	0.0
R_ASLP	0.0
R_ASNN	0.001
R_ASNN_1	0.0
R_ASNNpp	0.0
R_ASNS1	0.3613213751868445
R_ASNS2	0.0
R_ASNabc	0.0
R_ASNabcpp	0.0
R_ASNt2r	0.0
R_ASNt2rpp	0.0
R_ASNt4	0.0
R_ASNtex	0.0
R_ASO3t2pp	0.0
R_ASO3t4pp	0.0
R_ASO3t8pp	0.0
R_ASO3tex	2.2737367544323206e-13
R_ASO3tex_1	0.0
R_ASO4rt2rpp	0.0
R_ASO4t	0.0
R_ASO4t4pp	0.0
R_ASO4tex	0.0
R_ASP1DC	0.0
R_ASP3H	0.0
